1987,4,4,M,4486
1987,4,5,F,4008
1987,4,5,M,4004
1987,4,6,F,5339
1987,4,6,M,5426
1987,4,7,F,5499
1987,4,7,M,5825
1987,4,8,F,5267
1987,4,8,M,5739
1987,4,9,F,5140
1987,4,9,M,5670
1987,4,10,F,5557
1987,4,10,M,5727
1987,4,11,F,4432
1987,4,11,M,4601
1987,4,12,F,4136
1987,4,12,M,4399
1987,4,13,F,5110
1987,4,13,M,5500
1987,4,14,F,5457
1987,4,14,M,5960
1987,4,15,F,5399
1987,4,15,M,5668
1987,4,16,F,5468
1987,4,16,M,5707
1987,4,17,F,5116
1987,4,17,M,5442
1987,4,18,F,4313
1987,4,18,M,4612
1987,4,19,F,4038
1987,4,19,M,4187
1987,4,20,F,5129
1987,4,20,M,5465
1987,4,21,F,5416
1987,4,21,M,5789
1987,4,22,F,5330
1987,4,22,M,5642
1987,4,23,F,5284
1987,4,23,M,5532
1987,4,24,F,5244
1987,4,24,M,5603
1987,4,25,F,4218
1987,4,25,M,4445
1987,4,26,F,4015
1987,4,26,M,4271
1987,4,27,F,5093
1987,4,27,M,5293
1987,4,28,F,5363
1987,4,28,M,5532
1987,4,29,F,5157
1987,4,29,M,5453
1987,4,30,F,5282
1987,4,30,M,5618
1987,5,1,F,5361
1987,5,1,M,5578
1987,5,2,F,4268
1987,5,2,M,4611
1987,5,3,F,4079
1987,5,3,M,4296
1987,5,4,F,5209
1987,5,4,M,5599
1987,5,5,F,5381
1987,5,5,M,5729
1987,5,6,F,5325
1987,5,6,M,5501
1987,5,7,F,5324
1987,5,7,M,5632
1987,5,8,F,5425
1987,5,8,M,5773
1987,5,9,F,4335
1987,5,9,M,4518
1987,5,10,F,4172
1987,5,10,M,4395
1987,5,11,F,5377
1987,5,11,M,5616
1987,5,12,F,5621
1987,5,12,M,5792
1987,5,13,F,5182
1987,5,13,M,5378
1987,5,14,F,5427
1987,5,14,M,5611
1987,5,15,F,5416
1987,5,15,M,5794
1987,5,16,F,4403
1987,5,16,M,4490
1987,5,17,F,4036
1987,5,17,M,4293
1987,5,18,F,5503
1987,5,18,M,5705
1987,5,19,F,5587
1987,5,19,M,5856
1987,5,20,F,5415
1987,5,20,M,5811
1987,5,21,F,5499
1987,5,21,M,5790
1987,5,22,F,5659
1987,5,22,M,5961
1987,5,23,F,4302
1987,5,23,M,4652
1987,5,24,F,4130
1987,5,24,M,4238
1987,5,25,F,4279
1987,5,25,M,4510
1987,5,26,F,5463
1987,5,26,M,5668
1987,5,27,F,5744
1987,5,27,M,6091
1987,5,28,F,5579
1987,5,28,M,5858
1987,5,29,F,5674
1987,5,29,M,6105
1987,5,30,F,4529
1987,5,30,M,4747
1987,5,31,F,4307
1987,5,31,M,4502
1987,6,1,F,5325
1987,6,1,M,5774
1987,6,2,F,5520
1987,6,2,M,6020
1987,6,3,F,5458
1987,6,3,M,5722
1987,6,4,F,5477
1987,6,4,M,5754
1987,6,5,F,5616
1987,6,5,M,5744
1987,6,6,F,4549
1987,6,6,M,4713
1987,6,7,F,4142
1987,6,7,M,4409
1987,6,8,F,5412
1987,6,8,M,5690
1987,6,9,F,5633
1987,6,9,M,5865
1987,6,10,F,5504
1987,6,10,M,5853
1987,6,11,F,5420
1987,6,11,M,5870
1987,6,12,F,5585
1987,6,12,M,5925
1987,6,13,F,4617
1987,6,13,M,4637
1987,6,14,F,4189
1987,6,14,M,4434
1987,6,15,F,5511
1987,6,15,M,5942
1987,6,16,F,5611
1987,6,16,M,6036
1987,6,17,F,5587
1987,6,17,M,5884
1987,6,18,F,5538
1987,6,18,M,5687
1987,6,19,F,5546
1987,6,19,M,5915
1987,6,20,F,4473
1987,6,20,M,4782
1987,6,21,F,4381
1987,6,21,M,4505
1987,6,22,F,5457
1987,6,22,M,5616
1987,6,23,F,5558
1987,6,23,M,5875
1987,6,24,F,5449
1987,6,24,M,5742
1987,6,25,F,5509
1987,6,25,M,5918
1987,6,26,F,5617
1987,6,26,M,5931
1987,6,27,F,4396
1987,6,27,M,4592
1987,6,28,F,4393
1987,6,28,M,4302
1987,6,29,F,5286
1987,6,29,M,5583
1987,6,30,F,5701
1987,6,30,M,6177
1987,7,1,F,5511
1987,7,1,M,5929
1987,7,2,F,5736
1987,7,2,M,6113
1987,7,3,F,4927
1987,7,3,M,5226
1987,7,4,F,4410
1987,7,4,M,4454
1987,7,5,F,4208
1987,7,5,M,4437
1987,7,6,F,5372
1987,7,6,M,5577
1987,7,7,F,5737
1987,7,7,M,6127
1987,7,8,F,5562
1987,7,8,M,5968                               1987,7,9,F,5560
1987,7,9,M,5844
1987,7,10,F,5623
1987,7,10,M,6023
1987,7,11,F,4554
1987,7,11,M,4751
1987,7,12,F,4298
1987,7,12,M,4572
1987,7,13,F,5419
1987,7,13,M,5536
1987,7,14,F,5757
1987,7,14,M,6133
1987,7,15,F,5483
1987,7,15,M,5873
1987,7,16,F,5570
1987,7,16,M,5862
1987,7,18,F,4292                              1987,7,18,M,4719
1987,7,19,F,4269                                     1987,7,20,F,5611
1987,7,20,M,5778
1987,7,21,F,5754
1987,7,21,M,6100
1987,7,22,F,5836
1987,7,22,M,5795
1987,7,23,F,5614
1987,7,23,M,5965
1987,7,24,F,5750
1987,7,24,M,6028
1987,7,25,F,4723
1987,7,25,M,4807
1987,7,26,F,4408
1987,7,26,M,4665
1987,7,27,F,5661
1987,7,27,M,5943
1987,7,28,F,5826
1987,7,28,M,6217
1987,7,29,F,5609
1987,7,29,M,5981
1987,7,30,F,5649
1987,7,30,M,5965
1987,7,31,F,5550
1987,7,31,M,5943
1987,8,1,F,4472
1987,8,1,M,4670
1987,8,2,F,4369
1987,8,2,M,4527
1987,8,3,F,5488
1987,8,3,M,5841
1987,8,4,F,5780
1987,8,4,M,5940
1987,8,5,F,5505
1987,8,5,M,5846
1987,8,6,F,5509
1987,8,6,M,5827
1987,8,7,F,5772
1987,8,7,M,5993
1987,8,8,F,4590
1987,8,8,M,4831
1987,8,9,F,4220
1987,8,9,M,4417
1987,8,10,F,5655
1987,8,10,M,5821
1987,8,11,F,5783
1987,8,11,M,6007
1987,8,12,F,5440
1987,8,12,M,5901
1987,8,13,F,5609
1987,8,13,M,5809
1987,8,14,F,5560
1987,8,14,M,5912
1987,8,15,F,4605
1987,8,15,M,4793
1987,8,16,F,4376
1987,8,16,M,4482
1987,8,17,F,5655
1987,8,17,M,5930
1987,8,18,F,5789
1987,8,18,M,6107
1987,8,19,F,5501
1987,8,19,M,5733
1987,8,20,F,5650
1987,8,20,M,5790
1987,8,21,F,5748
1987,8,21,M,5944
1987,8,22,F,4579
1987,8,22,M,4734
1987,8,23,F,4419
1987,8,23,M,4481
1987,8,24,F,5379
1987,8,24,M,5677
1987,8,25,F,5721
1987,8,25,M,5949
1987,8,26,F,5590
1987,8,26,M,5872
1987,8,27,F,5591
1987,8,27,M,5942
1987,8,28,F,5688
1987,8,28,M,5928
1987,8,29,F,4426
1987,8,29,M,4722
1987,8,30,F,4314
1987,8,30,M,4484
1987,8,31,F,5376
1987,8,31,M,5619
1987,9,1,F,5718
1987,9,1,M,6016
1987,9,2,F,5650
1987,9,2,M,5801
1987,9,3,F,5482
1987,9,3,M,5990
1987,9,4,F,5823
1987,9,4,M,6046
1987,9,5,F,4626
1987,9,5,M,4766
1987,9,6,F,4298
1987,9,6,M,4504
1987,9,7,F,4587
1987,9,7,M,4743
1987,9,8,F,5751
1987,9,8,M,5980
1987,9,9,F,5926
1987,9,9,M,6252
1987,9,10,F,6028
1987,9,10,M,6224
1987,9,11,F,5880
1987,9,11,M,6471
1987,9,12,F,4604
1987,9,12,M,4863
1987,9,13,F,4409
1987,9,13,M,4615
1987,9,14,F,5667
1987,9,14,M,5905
1987,9,15,F,5905
1987,9,15,M,6235
1987,9,16,F,5856
1987,9,16,M,6132
1987,9,17,F,5853
1987,9,17,M,6253
1987,9,18,F,6008
1987,9,18,M,6189
1987,9,19,F,4848
1987,9,19,M,4980
1987,9,20,F,4637
1987,9,20,M,4795
1987,9,21,F,5766
1987,9,21,M,6109
1987,9,22,F,6007
1987,9,22,M,6249
1987,9,23,F,5720
1987,9,23,M,5962
1987,9,24,F,5765
1987,9,24,M,6095
1987,9,25,F,5953
1987,9,25,M,6220
1987,9,26,F,4746
1987,9,26,M,5045
1987,9,27,F,4455
1987,9,27,M,4692
1987,9,28,F,5549
1987,9,28,M,5964
1987,9,29,F,5922
1987,9,29,M,6163
1987,9,30,F,5766
1987,9,30,M,5971
1987,10,1,F,5742
1987,10,1,M,6049
1987,10,2,F,5744
1987,10,2,M,6117
1987,10,3,F,4484
1987,10,3,M,4754
1987,10,4,F,4251
1987,10,4,M,4435
1987,10,5,F,5565
1987,10,5,M,5803
1987,10,6,F,5714
1987,10,6,M,5851
1987,10,7,F,5405
1987,10,7,M,5851
1987,10,8,F,5527
1987,10,8,M,5788
1987,10,9,F,5436
1987,10,9,M,5818
1987,10,10,F,4443
1987,10,10,M,4722
1987,10,11,F,4149
1987,10,11,M,4394
1987,10,12,F,5295
1987,10,12,M,5576
1987,10,13,F,5601
1987,10,13,M,5832
1987,10,14,F,5589
1987,10,14,M,5785
1987,10,15,F,5527
1987,10,15,M,5892
1987,10,16,F,5551
1987,10,16,M,5689
1987,10,17,F,4471
1987,10,17,M,4501
1987,10,18,F,4065
1987,10,18,M,4205
1987,10,19,F,5338
1987,10,19,M,5506
1987,10,20,F,5552
1987,10,20,M,5828
1987,10,21,F,5426
1987,10,21,M,5764
1987,10,22,F,5237
1987,10,22,M,5556
1987,10,23,F,5496
1987,10,23,M,5664
1987,10,24,F,4318
1987,10,24,M,4530
1987,10,25,F,4358
1987,10,25,M,4491
1987,10,26,F,5332
1987,10,26,M,5524
1987,10,27,F,5452
1987,10,27,M,5664
1987,10,28,F,5383
1987,10,28,M,5663
1987,10,29,F,5397
1987,10,29,M,5703
1987,10,30,F,5335
1987,10,30,M,5711
1987,10,31,F,4378
1987,10,31,M,4507
1987,11,1,F,4158
1987,11,1,M,4305
1987,11,2,F,5245
1987,11,2,M,5546
1987,11,3,F,5489
1987,11,3,M,5738
1987,11,4,F,5330
1987,11,4,M,5802
1987,11,5,F,5397
1987,11,5,M,5580
1987,11,6,F,5385
1987,11,6,M,5714
1987,11,7,F,4270
1987,11,7,M,4544
1987,11,8,F,4133
1987,11,8,M,4300
1987,11,9,F,5318
1987,11,9,M,5577
1987,11,10,F,5635
1987,11,10,M,5755
1987,11,11,F,5378
1987,11,11,M,5628
1987,11,12,F,5382
1987,11,12,M,5624
1987,11,13,F,5103
1987,11,13,M,5539
1987,11,14,F,4269
1987,11,14,M,4608
1987,11,15,F,4158
1987,11,15,M,4365
1987,11,16,F,5390
1987,11,16,M,5627
1987,11,17,F,5602
1987,11,17,M,5841
1987,11,18,F,5365
1987,11,18,M,5655
1987,11,19,F,5229
1987,11,19,M,5599
1987,11,20,F,5508
1987,11,20,M,5741
1987,11,21,F,4370
1987,11,21,M,4521
1987,11,22,F,4168
1987,11,22,M,4308
1987,11,23,F,5528
1987,11,23,M,5742
1987,11,24,F,5666
1987,11,24,M,5879
1987,11,25,F,5439
1987,11,25,M,5686
1987,11,26,F,4138
1987,11,26,M,4180
1987,11,27,F,4895
1987,11,27,M,5119
1987,11,28,F,4251
1987,11,28,M,4434
1987,11,29,F,4196
1987,11,29,M,4220
1987,11,30,F,5380
1987,11,30,M,5705
1987,12,1,F,5744
1987,12,1,M,6063
1987,12,2,F,5329
1987,12,2,M,5607
1987,12,3,F,5303
1987,12,3,M,5562
1987,12,4,F,5340
1987,12,4,M,5555
1987,12,5,F,4250
1987,12,5,M,4405
1987,12,6,F,4205
1987,12,6,M,4278
1987,12,7,F,5246
1987,12,7,M,5421
1987,12,8,F,5464
1987,12,8,M,5715
1987,12,9,F,5336
1987,12,9,M,5508
1987,12,10,F,5297
1987,12,10,M,5640
1987,12,11,F,5531
1987,12,11,M,5504
1987,12,12,F,4230
1987,12,12,M,4577
1987,12,13,F,4115
1987,12,13,M,4124
1987,12,14,F,5343
1987,12,14,M,5590
1987,12,15,F,5627
1987,12,15,M,5906
1987,12,16,F,5484
1987,12,16,M,5648
1987,12,17,F,5608
1987,12,17,M,5786
1987,12,18,F,5751
1987,12,18,M,6121
1987,12,19,F,4324
1987,12,19,M,4596
1987,12,20,F,4040
1987,12,20,M,4320
1987,12,21,F,5636
1987,12,21,M,5895
1987,12,22,F,5480
1987,12,22,M,5682
1987,12,23,F,4988
1987,12,23,M,5313
1987,12,24,F,4308
1987,12,24,M,4611
1987,12,25,F,3782
1987,12,25,M,4099
1987,12,26,F,4136
1987,12,26,M,4310
1987,12,27,F,4209
1987,12,27,M,4332
1987,12,28,F,5555
1987,12,28,M,5907
1987,12,29,F,5859
1987,12,29,M,6322
1987,12,30,F,5792
1987,12,30,M,6051
1987,12,31,F,5344
1987,12,31,M,5468
1988,1,1,F,4149
1988,1,1,M,4345
1988,1,2,F,3874
1988,1,2,M,4175
1988,1,3,F,3981
1988,1,3,M,4196
1988,1,4,F,5009
1988,1,4,M,5193
1988,1,5,F,5244
1988,1,5,M,5683
1988,1,6,F,5197
1988,1,6,M,5472
1988,1,7,F,5255
1988,1,7,M,5559
1988,1,8,F,5295
1988,1,8,M,5453
1988,1,9,F,4202
1988,1,9,M,4443
1988,1,10,F,4039
1988,1,10,M,4260
1988,1,11,F,5250
1988,1,11,M,5402
1988,1,12,F,5464
1988,1,12,M,5709
1988,1,13,F,5230
1988,1,13,M,5455
1988,1,14,F,5372
1988,1,14,M,5409
1988,1,15,F,5374
1988,1,15,M,5767
1988,1,16,F,4321
1988,1,16,M,4514
1988,1,17,F,4263
1988,1,17,M,4253
1988,1,18,F,5201
1988,1,18,M,5416
1988,1,19,F,5427
1988,1,19,M,5729
1988,1,20,F,5331
1988,1,20,M,5670
1988,1,21,F,5352
1988,1,21,M,5597
1988,1,22,F,5304
1988,1,22,M,5623
1988,1,23,F,4275
1988,1,23,M,4453
1988,1,24,F,4268
1988,1,24,M,4305
1988,1,25,F,5268
1988,1,25,M,5516
1988,1,26,F,5275
1988,1,26,M,5696
1988,1,27,F,5267
1988,1,27,M,5598
1988,1,28,F,5092
1988,1,28,M,5597
1988,1,29,F,5436
1988,1,29,M,5583
1988,1,30,F,4334
1988,1,30,M,4565
1988,1,31,F,4225
1988,1,31,M,4290
1988,2,1,F,5351
1988,2,1,M,5396
1988,2,2,F,5528
1988,2,2,M,5842
1988,2,3,F,5315
1988,2,3,M,5564
1988,2,4,F,5202
1988,2,4,M,5600
1988,2,5,F,5339
1988,2,5,M,5605
1988,2,6,F,4248
1988,2,6,M,4473
1988,2,7,F,4143
1988,2,7,M,4167
1988,2,8,F,5260
1988,2,8,M,5364
1988,2,9,F,5508
1988,2,9,M,5760
1988,2,10,F,5432
1988,2,10,M,5738
1988,2,11,F,5398
1988,2,11,M,5622
1988,2,12,F,5446
1988,2,12,M,5714
1988,2,13,F,4300
1988,2,13,M,4420
1988,2,14,F,4257
1988,2,14,M,4473
1988,2,15,F,5046
1988,2,15,M,5314
1988,2,16,F,5510
1988,2,16,M,5749
1988,2,17,F,5397
1988,2,17,M,5765
1988,2,18,F,5381
1988,2,18,M,5659
1988,2,19,F,5432
1988,2,19,M,5697
1988,2,20,F,4411
1988,2,20,M,4797
1988,2,21,F,4221
1988,2,21,M,4201
1988,2,22,F,5280
1988,2,22,M,5553
1988,2,23,F,5383
1988,2,23,M,5618
1988,2,24,F,5105
1988,2,24,M,5576
1988,2,25,F,5255
1988,2,25,M,5537
1988,2,26,F,5403
1988,2,26,M,5681
1988,2,27,F,4445
1988,2,27,M,4573
1988,2,28,F,4223
1988,2,28,M,4276
1988,2,29,F,4859
1988,2,29,M,4939
1988,3,1,F,5615
1988,3,1,M,5886
1988,3,2,F,5440
1988,3,2,M,5577
1988,3,3,F,5417
1988,3,3,M,5673
1988,3,4,F,5290
1988,3,4,M,5720
1988,3,5,F,4391
1988,3,5,M,4526
1988,3,6,F,4126
1988,3,6,M,4257
1988,3,7,F,5152
1988,3,7,M,5384
1988,3,8,F,5490
1988,3,8,M,5819
1988,3,9,F,5176
1988,3,9,M,5545
1988,3,10,F,5362
1988,3,10,M,5511
1988,3,11,F,5263
1988,3,11,M,5527
1988,3,12,F,4183
1988,3,12,M,4540
1988,3,13,F,3964
1988,3,13,M,4327
1988,3,14,F,5106
1988,3,14,M,5273
1988,3,15,F,5451
1988,3,15,M,5652
1988,3,16,F,5439
1988,3,16,M,5604
1988,3,17,F,5319
1988,3,17,M,5599
1988,3,18,F,5448
1988,3,18,M,5641
1988,3,19,F,4238
1988,3,19,M,4517
1988,3,20,F,4239
1988,3,20,M,4407
1988,3,21,F,5301
1988,3,21,M,5605
1988,3,22,F,5431
1988,3,22,M,5857
1988,3,23,F,5344
1988,3,23,M,5636
1988,3,24,F,5423
1988,3,24,M,5622
1988,3,25,F,5587
1988,3,25,M,5692
1988,3,26,F,4466
1988,3,26,M,4702
1988,3,27,F,4208
1988,3,27,M,4326
1988,3,28,F,5270
1988,3,28,M,5510
1988,3,29,F,5517
1988,3,29,M,5888
1988,3,30,F,5338
1988,3,30,M,5544
1988,3,31,F,5205
1988,4,1,F,4990
1988,4,1,M,5308
1988,4,2,F,4434
1988,4,2,M,4531
1988,4,3,F,3947
1988,4,3,M,4181
1988,4,4,F,5438
1988,4,4,M,5583
1988,4,5,F,5468
1988,4,5,M,6054
1988,4,6,F,5467
1988,4,6,M,5617
1988,4,7,F,5190
1988,4,7,M,5696
1988,4,8,F,5380
1988,4,8,M,5681
1988,4,9,F,4179
1988,4,9,M,4522
1988,4,10,F,4197
1988,4,10,M,4305
1988,4,11,F,5332
1988,4,11,M,5590
1988,4,12,F,5462
1988,4,12,M,5770
1988,4,13,F,5186
1988,4,13,M,5348
1988,4,14,F,5215
1988,4,14,M,5662
1988,4,15,F,5426
1988,4,15,M,5689
1988,4,16,F,4328
1988,4,16,M,4568
1988,4,17,F,4047
1988,4,17,M,4253
1988,4,18,F,5380
1988,4,18,M,5554
1988,4,19,F,5295
1988,4,19,M,5749
1988,4,20,F,5361
1988,4,20,M,5659
1988,4,21,F,5265
1988,4,21,M,5677
1988,4,22,F,5558
1988,4,22,M,5736
1988,4,23,F,4444
1988,4,23,M,4721
1988,4,24,F,4098
1988,4,24,M,4387
1988,4,25,F,5378
1988,4,25,M,5626
1988,4,26,F,5611
1988,4,26,M,5789
1988,4,27,F,5279
1988,4,27,M,5782
1988,4,28,F,5538
1988,4,28,M,5791
1988,4,29,F,5245
1988,4,29,M,5591
1988,4,30,F,4367
1988,4,30,M,4537
1988,5,1,F,4151
1988,5,1,M,4323
1988,5,2,F,5067
1988,5,2,M,5497
1988,5,3,F,5292
1988,5,3,M,5803
1988,5,4,F,5308
1988,5,4,M,5623
1988,5,5,F,5382
1988,5,5,M,5656
1988,5,6,F,5391
1988,5,6,M,5880
1988,5,7,F,4323
1988,5,7,M,4668
1988,5,8,F,4285
1988,5,8,M,4407
1988,5,9,F,5323
1988,5,9,M,5754
1988,5,10,F,5552
1988,5,10,M,6112
1988,5,11,F,5542
1988,5,11,M,5777
1988,5,12,F,5421
1988,5,12,M,5786
1988,5,13,F,5285
1988,5,13,M,5646
1988,5,14,F,4434
1988,5,14,M,4515
1988,5,15,F,4304
1988,5,15,M,4460
1988,5,16,F,5593
1988,5,16,M,5674
1988,5,17,F,5684
1988,5,17,M,5909
1988,5,18,F,5460
1988,5,18,M,5851
1988,5,19,F,5347
1988,5,19,M,5763
1988,5,20,F,5559
1988,5,20,M,5893
1988,5,21,F,4385
1988,5,21,M,4570
1988,5,22,F,4264
1988,5,22,M,4552
1988,5,23,F,5536
1988,5,23,M,5819
1988,5,24,F,5690
1988,5,24,M,6172
1988,5,25,F,5535
1988,5,25,M,5929
1988,5,26,F,5628
1988,5,26,M,5866
1988,5,27,F,5598
1988,5,27,M,6114
1988,5,28,F,4559
1988,5,28,M,4783
1988,5,29,F,4249
1988,5,29,M,4492
1988,6,1,F,5838
1988,6,1,M,6199
1988,6,2,F,5845
1988,6,2,M,6066
1988,6,3,F,5570
1988,6,3,M,5892
1988,6,4,F,4461
1988,6,4,M,4758
1988,6,5,F,4354
1988,6,5,M,4437
1988,6,6,F,5608
1988,6,6,M,5784
1988,6,7,F,5618
1988,6,7,M,5955
1988,6,8,F,5631
1988,6,8,M,5864
1988,6,9,F,5682
1988,6,9,M,5837
1988,6,10,F,5618
1988,6,10,M,5931
1988,6,11,F,4502
1988,6,11,M,4597
1988,6,12,F,4226
1988,6,12,M,4448
1988,6,13,F,5350
1988,6,13,M,5747
1988,6,14,F,5773
1988,6,14,M,6142
1988,6,15,F,5704
1988,6,15,M,5947
1988,6,16,F,5684
1988,6,16,M,5972
1988,6,17,F,5683
1988,6,17,M,5956
1988,6,18,F,4536
1988,6,18,M,4844
1988,6,19,F,4413
1988,6,19,M,4625
1988,6,20,F,5629
1988,6,20,M,5923
1988,6,21,F,5844
1988,6,21,M,6196
1988,6,22,F,5676
1988,6,22,M,6103
1988,6,23,F,5712
1988,6,23,M,6074
1988,6,24,F,5683
1988,6,24,M,6015
1988,6,25,F,4598
1988,6,25,M,4872
1988,6,26,F,4404
1988,6,26,M,4454
1988,6,27,F,5413
1988,6,27,M,5753
1988,6,28,F,5910
1988,6,28,M,6255
1988,6,29,F,5737
1988,7,1,F,5842
1988,7,1,M,5983
1988,7,2,F,4597
1988,7,2,M,5014
1988,7,3,F,4432
1988,7,3,M,4556
1988,7,4,F,4587
1988,7,4,M,4672
1988,7,5,F,5742
1988,7,5,M,5973
1988,7,6,F,6070
1988,7,6,M,6418
1988,7,7,F,6200
1988,7,7,M,6527
1988,7,8,F,6007
1988,7,8,M,6417
1988,7,9,F,4784
1988,7,9,M,5139
1988,7,10,F,4628
1988,7,10,M,4780
1988,7,11,F,5845
1988,7,11,M,6134
1988,7,12,F,5812
1988,7,12,M,6256
1988,7,13,F,5691
1988,7,13,M,6062
1988,7,14,F,5820
1988,7,14,M,6133
1988,7,15,F,6054
1988,7,15,M,6375
1988,7,16,F,4787
1988,7,16,M,5048
1988,7,17,F,4567
1988,7,17,M,4741
1988,7,18,F,5763
1988,7,18,M,5936
1988,7,19,F,5911
